Best parameters set found on development set:
0.72827 (+/-0.012) for {'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 93, 'p': 2, 'weights': 'uniform'}
0.72046 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 18, 'n_neighbors': 67, 'p': 2, 'weights': 'distance'} probability 0.000
0.72046 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 19, 'n_neighbors': 67, 'p': 2, 'weights': 'distance'} probability 0.000
0.72046 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 67, 'p': 2, 'weights': 'distance'} probability 0.000
0.72046 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 21, 'n_neighbors': 67, 'p': 2, 'weights': 'distance'} probability 0.000
0.72046 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 22, 'n_neighbors': 67, 'p': 2, 'weights': 'distance'} probability 0.000
0.72046 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 23, 'n_neighbors': 67, 'p': 2, 'weights': 'distance'} probability 0.000
0.72046 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 24, 'n_neighbors': 67, 'p': 2, 'weights': 'distance'} probability 0.000
0.72046 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 25, 'n_neighbors': 67, 'p': 2, 'weights': 'distance'} probability 0.000
0.72046 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 26, 'n_neighbors': 67, 'p': 2, 'weights': 'distance'} probability 0.000
0.72046 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 27, 'n_neighbors': 67, 'p': 2, 'weights': 'distance'} probability 0.000
0.72046 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 28, 'n_neighbors': 67, 'p': 2, 'weights': 'distance'} probability 0.000
0.72046 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 29, 'n_neighbors': 67, 'p': 2, 'weights': 'distance'} probability 0.000
0.72046 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 30, 'n_neighbors': 67, 'p': 2, 'weights': 'distance'} probability 0.000
0.72023 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 71, 'p': 2, 'weights': 'distance'} probability 0.000
0.72023 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 2, 'n_neighbors': 71, 'p': 2, 'weights': 'distance'} probability 0.000
0.72023 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 3, 'n_neighbors': 71, 'p': 2, 'weights': 'distance'} probability 0.000
0.72023 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 4, 'n_neighbors': 71, 'p': 2, 'weights': 'distance'} probability 0.000
0.72023 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 5, 'n_neighbors': 71, 'p': 2, 'weights': 'distance'} probability 0.000
0.72023 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 6, 'n_neighbors': 71, 'p': 2, 'weights': 'distance'} probability 0.000
0.72023 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 7, 'n_neighbors': 71, 'p': 2, 'weights': 'distance'} probability 0.000
0.72023 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 8, 'n_neighbors': 71, 'p': 2, 'weights': 'distance'} probability 0.000
0.72023 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 9, 'n_neighbors': 71, 'p': 2, 'weights': 'distance'} probability 0.000
0.72023 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 71, 'p': 2, 'weights': 'distance'} probability 0.000
0.72023 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 11, 'n_neighbors': 71, 'p': 2, 'weights': 'distance'} probability 0.000
0.72023 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 12, 'n_neighbors': 71, 'p': 2, 'weights': 'distance'} probability 0.000
0.72023 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 13, 'n_neighbors': 71, 'p': 2, 'weights': 'distance'} probability 0.000
0.72023 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 14, 'n_neighbors': 71, 'p': 2, 'weights': 'distance'} probability 0.000
0.72023 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 15, 'n_neighbors': 71, 'p': 2, 'weights': 'distance'} probability 0.000
0.72023 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 16, 'n_neighbors': 71, 'p': 2, 'weights': 'distance'} probability 0.000
0.72023 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 17, 'n_neighbors': 71, 'p': 2, 'weights': 'distance'} probability 0.000
0.72023 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 18, 'n_neighbors': 71, 'p': 2, 'weights': 'distance'} probability 0.000
0.72023 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 19, 'n_neighbors': 71, 'p': 2, 'weights': 'distance'} probability 0.000
0.72023 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 71, 'p': 2, 'weights': 'distance'} probability 0.000
0.72023 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 21, 'n_neighbors': 71, 'p': 2, 'weights': 'distance'} probability 0.000
0.72023 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 22, 'n_neighbors': 71, 'p': 2, 'weights': 'distance'} probability 0.000
0.72023 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 23, 'n_neighbors': 71, 'p': 2, 'weights': 'distance'} probability 0.000
0.72023 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 24, 'n_neighbors': 71, 'p': 2, 'weights': 'distance'} probability 0.000
0.72023 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 25, 'n_neighbors': 71, 'p': 2, 'weights': 'distance'} probability 0.000
0.72023 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 26, 'n_neighbors': 71, 'p': 2, 'weights': 'distance'} probability 0.000
0.72023 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 27, 'n_neighbors': 71, 'p': 2, 'weights': 'distance'} probability 0.000
0.72023 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 28, 'n_neighbors': 71, 'p': 2, 'weights': 'distance'} probability 0.000
0.72023 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 29, 'n_neighbors': 71, 'p': 2, 'weights': 'distance'} probability 0.000
0.72023 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 30, 'n_neighbors': 71, 'p': 2, 'weights': 'distance'} probability 0.000
0.72022 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 79, 'p': 1, 'weights': 'distance'} probability 0.000
0.72022 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 2, 'n_neighbors': 79, 'p': 1, 'weights': 'distance'} probability 0.000
0.72022 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 3, 'n_neighbors': 79, 'p': 1, 'weights': 'distance'} probability 0.000
0.72022 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 14, 'n_neighbors': 79, 'p': 1, 'weights': 'distance'} probability 0.000
0.72022 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 15, 'n_neighbors': 79, 'p': 1, 'weights': 'distance'} probability 0.000
0.72022 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 16, 'n_neighbors': 79, 'p': 1, 'weights': 'distance'} probability 0.000
0.72022 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 17, 'n_neighbors': 79, 'p': 1, 'weights': 'distance'} probability 0.000
0.72022 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 18, 'n_neighbors': 79, 'p': 1, 'weights': 'distance'} probability 0.000
0.72022 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 19, 'n_neighbors': 79, 'p': 1, 'weights': 'distance'} probability 0.000
0.72022 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 79, 'p': 1, 'weights': 'distance'} probability 0.000
0.72022 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 21, 'n_neighbors': 79, 'p': 1, 'weights': 'distance'} probability 0.000
0.72022 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 22, 'n_neighbors': 79, 'p': 1, 'weights': 'distance'} probability 0.000
0.72022 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 23, 'n_neighbors': 79, 'p': 1, 'weights': 'distance'} probability 0.000
0.72022 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 24, 'n_neighbors': 79, 'p': 1, 'weights': 'distance'} probability 0.000
0.72022 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 25, 'n_neighbors': 79, 'p': 1, 'weights': 'distance'} probability 0.000
0.72022 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 26, 'n_neighbors': 79, 'p': 1, 'weights': 'distance'} probability 0.000
0.72020 (+/-0.013) for {'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 51, 'p': 2, 'weights': 'uniform'} probability 0.001
0.72020 (+/-0.013) for {'algorithm': 'auto', 'leaf_size': 2, 'n_neighbors': 51, 'p': 2, 'weights': 'uniform'} probability 0.001
0.72020 (+/-0.013) for {'algorithm': 'auto', 'leaf_size': 3, 'n_neighbors': 51, 'p': 2, 'weights': 'uniform'} probability 0.001
0.72020 (+/-0.013) for {'algorithm': 'auto', 'leaf_size': 4, 'n_neighbors': 51, 'p': 2, 'weights': 'uniform'} probability 0.001
0.72020 (+/-0.013) for {'algorithm': 'auto', 'leaf_size': 5, 'n_neighbors': 51, 'p': 2, 'weights': 'uniform'} probability 0.001
0.72020 (+/-0.013) for {'algorithm': 'auto', 'leaf_size': 6, 'n_neighbors': 51, 'p': 2, 'weights': 'uniform'} probability 0.001
0.72020 (+/-0.013) for {'algorithm': 'auto', 'leaf_size': 7, 'n_neighbors': 51, 'p': 2, 'weights': 'uniform'} probability 0.001
0.72020 (+/-0.013) for {'algorithm': 'auto', 'leaf_size': 8, 'n_neighbors': 51, 'p': 2, 'weights': 'uniform'} probability 0.001
0.72020 (+/-0.013) for {'algorithm': 'auto', 'leaf_size': 9, 'n_neighbors': 51, 'p': 2, 'weights': 'uniform'} probability 0.001
0.72020 (+/-0.013) for {'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 51, 'p': 2, 'weights': 'uniform'} probability 0.001
0.72020 (+/-0.013) for {'algorithm': 'auto', 'leaf_size': 11, 'n_neighbors': 51, 'p': 2, 'weights': 'uniform'} probability 0.001
0.72020 (+/-0.013) for {'algorithm': 'auto', 'leaf_size': 12, 'n_neighbors': 51, 'p': 2, 'weights': 'uniform'} probability 0.001
0.72020 (+/-0.013) for {'algorithm': 'auto', 'leaf_size': 13, 'n_neighbors': 51, 'p': 2, 'weights': 'uniform'} probability 0.001
0.72020 (+/-0.013) for {'algorithm': 'auto', 'leaf_size': 27, 'n_neighbors': 51, 'p': 2, 'weights': 'uniform'} probability 0.001
0.72020 (+/-0.013) for {'algorithm': 'auto', 'leaf_size': 28, 'n_neighbors': 51, 'p': 2, 'weights': 'uniform'} probability 0.001
0.72020 (+/-0.013) for {'algorithm': 'auto', 'leaf_size': 29, 'n_neighbors': 51, 'p': 2, 'weights': 'uniform'} probability 0.001
0.72020 (+/-0.013) for {'algorithm': 'auto', 'leaf_size': 30, 'n_neighbors': 51, 'p': 2, 'weights': 'uniform'} probability 0.001
0.72012 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 59, 'p': 2, 'weights': 'uniform'} probability 0.003
0.72012 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 2, 'n_neighbors': 59, 'p': 2, 'weights': 'uniform'} probability 0.003
0.72012 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 3, 'n_neighbors': 59, 'p': 2, 'weights': 'uniform'} probability 0.003
0.72012 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 4, 'n_neighbors': 59, 'p': 2, 'weights': 'uniform'} probability 0.003
0.72012 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 5, 'n_neighbors': 59, 'p': 2, 'weights': 'uniform'} probability 0.003
0.72012 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 6, 'n_neighbors': 59, 'p': 2, 'weights': 'uniform'} probability 0.003
0.72012 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 7, 'n_neighbors': 59, 'p': 2, 'weights': 'uniform'} probability 0.003
0.72012 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 8, 'n_neighbors': 59, 'p': 2, 'weights': 'uniform'} probability 0.003
0.72012 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 9, 'n_neighbors': 59, 'p': 2, 'weights': 'uniform'} probability 0.003
0.72012 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 59, 'p': 2, 'weights': 'uniform'} probability 0.003
0.72012 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 11, 'n_neighbors': 59, 'p': 2, 'weights': 'uniform'} probability 0.003
0.72012 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 12, 'n_neighbors': 59, 'p': 2, 'weights': 'uniform'} probability 0.003
0.72012 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 13, 'n_neighbors': 59, 'p': 2, 'weights': 'uniform'} probability 0.003
0.72012 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 14, 'n_neighbors': 59, 'p': 2, 'weights': 'uniform'} probability 0.003
0.72012 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 15, 'n_neighbors': 59, 'p': 2, 'weights': 'uniform'} probability 0.003
0.72012 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 16, 'n_neighbors': 59, 'p': 2, 'weights': 'uniform'} probability 0.003
0.72012 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 17, 'n_neighbors': 59, 'p': 2, 'weights': 'uniform'} probability 0.003
0.72012 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 18, 'n_neighbors': 59, 'p': 2, 'weights': 'uniform'} probability 0.003
0.72012 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 19, 'n_neighbors': 59, 'p': 2, 'weights': 'uniform'} probability 0.003
0.72012 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 59, 'p': 2, 'weights': 'uniform'} probability 0.003
0.72012 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 21, 'n_neighbors': 59, 'p': 2, 'weights': 'uniform'} probability 0.003
0.72012 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 22, 'n_neighbors': 59, 'p': 2, 'weights': 'uniform'} probability 0.003
0.72012 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 23, 'n_neighbors': 59, 'p': 2, 'weights': 'uniform'} probability 0.003
0.72012 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 24, 'n_neighbors': 59, 'p': 2, 'weights': 'uniform'} probability 0.003
0.72012 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 25, 'n_neighbors': 59, 'p': 2, 'weights': 'uniform'} probability 0.003
0.72012 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 26, 'n_neighbors': 59, 'p': 2, 'weights': 'uniform'} probability 0.003
0.72012 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 27, 'n_neighbors': 59, 'p': 2, 'weights': 'uniform'} probability 0.003
0.72012 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 28, 'n_neighbors': 59, 'p': 2, 'weights': 'uniform'} probability 0.003
0.72012 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 29, 'n_neighbors': 59, 'p': 2, 'weights': 'uniform'} probability 0.003
0.72012 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 30, 'n_neighbors': 59, 'p': 2, 'weights': 'uniform'} probability 0.003
0.72005 (+/-0.013) for {'algorithm': 'auto', 'leaf_size': 14, 'n_neighbors': 51, 'p': 2, 'weights': 'uniform'} probability 0.001
0.72005 (+/-0.013) for {'algorithm': 'auto', 'leaf_size': 15, 'n_neighbors': 51, 'p': 2, 'weights': 'uniform'} probability 0.001
0.72005 (+/-0.013) for {'algorithm': 'auto', 'leaf_size': 16, 'n_neighbors': 51, 'p': 2, 'weights': 'uniform'} probability 0.001
0.72005 (+/-0.013) for {'algorithm': 'auto', 'leaf_size': 17, 'n_neighbors': 51, 'p': 2, 'weights': 'uniform'} probability 0.001
0.72005 (+/-0.013) for {'algorithm': 'auto', 'leaf_size': 18, 'n_neighbors': 51, 'p': 2, 'weights': 'uniform'} probability 0.001
0.72005 (+/-0.013) for {'algorithm': 'auto', 'leaf_size': 19, 'n_neighbors': 51, 'p': 2, 'weights': 'uniform'} probability 0.001
0.72005 (+/-0.013) for {'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 51, 'p': 2, 'weights': 'uniform'} probability 0.001
0.72005 (+/-0.013) for {'algorithm': 'auto', 'leaf_size': 21, 'n_neighbors': 51, 'p': 2, 'weights': 'uniform'} probability 0.001
0.72005 (+/-0.013) for {'algorithm': 'auto', 'leaf_size': 22, 'n_neighbors': 51, 'p': 2, 'weights': 'uniform'} probability 0.001
0.72005 (+/-0.013) for {'algorithm': 'auto', 'leaf_size': 23, 'n_neighbors': 51, 'p': 2, 'weights': 'uniform'} probability 0.001
0.72005 (+/-0.013) for {'algorithm': 'auto', 'leaf_size': 24, 'n_neighbors': 51, 'p': 2, 'weights': 'uniform'} probability 0.001
0.72005 (+/-0.013) for {'algorithm': 'auto', 'leaf_size': 25, 'n_neighbors': 51, 'p': 2, 'weights': 'uniform'} probability 0.001
0.72005 (+/-0.013) for {'algorithm': 'auto', 'leaf_size': 26, 'n_neighbors': 51, 'p': 2, 'weights': 'uniform'} probability 0.001
0.71997 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 69, 'p': 1, 'weights': 'uniform'} probability 0.016
0.71997 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 2, 'n_neighbors': 69, 'p': 1, 'weights': 'uniform'} probability 0.016
0.71997 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 3, 'n_neighbors': 69, 'p': 1, 'weights': 'uniform'} probability 0.016
0.71997 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 4, 'n_neighbors': 69, 'p': 1, 'weights': 'uniform'} probability 0.016
0.71997 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 5, 'n_neighbors': 69, 'p': 1, 'weights': 'uniform'} probability 0.016
0.71997 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 6, 'n_neighbors': 69, 'p': 1, 'weights': 'uniform'} probability 0.016
0.71997 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 7, 'n_neighbors': 69, 'p': 1, 'weights': 'uniform'} probability 0.016
0.71997 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 8, 'n_neighbors': 69, 'p': 1, 'weights': 'uniform'} probability 0.016
0.71997 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 9, 'n_neighbors': 69, 'p': 1, 'weights': 'uniform'} probability 0.016
0.71997 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 69, 'p': 1, 'weights': 'uniform'} probability 0.016
0.71997 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 11, 'n_neighbors': 69, 'p': 1, 'weights': 'uniform'} probability 0.016
0.71997 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 12, 'n_neighbors': 69, 'p': 1, 'weights': 'uniform'} probability 0.016
0.71997 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 13, 'n_neighbors': 69, 'p': 1, 'weights': 'uniform'} probability 0.016
0.71997 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 14, 'n_neighbors': 69, 'p': 1, 'weights': 'uniform'} probability 0.016
0.71997 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 15, 'n_neighbors': 69, 'p': 1, 'weights': 'uniform'} probability 0.016
0.71997 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 16, 'n_neighbors': 69, 'p': 1, 'weights': 'uniform'} probability 0.016
0.71997 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 17, 'n_neighbors': 69, 'p': 1, 'weights': 'uniform'} probability 0.016
0.71997 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 18, 'n_neighbors': 69, 'p': 1, 'weights': 'uniform'} probability 0.016
0.71997 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 19, 'n_neighbors': 69, 'p': 1, 'weights': 'uniform'} probability 0.016
0.71997 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 69, 'p': 1, 'weights': 'uniform'} probability 0.016
0.71997 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 21, 'n_neighbors': 69, 'p': 1, 'weights': 'uniform'} probability 0.016
0.71997 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 22, 'n_neighbors': 69, 'p': 1, 'weights': 'uniform'} probability 0.016
0.71997 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 23, 'n_neighbors': 69, 'p': 1, 'weights': 'uniform'} probability 0.016
0.71997 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 24, 'n_neighbors': 69, 'p': 1, 'weights': 'uniform'} probability 0.016
0.71997 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 25, 'n_neighbors': 69, 'p': 1, 'weights': 'uniform'} probability 0.016
0.71997 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 26, 'n_neighbors': 69, 'p': 1, 'weights': 'uniform'} probability 0.016
0.71997 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 27, 'n_neighbors': 69, 'p': 1, 'weights': 'uniform'} probability 0.016
0.71997 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 28, 'n_neighbors': 69, 'p': 1, 'weights': 'uniform'} probability 0.016
0.71997 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 29, 'n_neighbors': 69, 'p': 1, 'weights': 'uniform'} probability 0.016
0.71997 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 30, 'n_neighbors': 69, 'p': 1, 'weights': 'uniform'} probability 0.016
0.71990 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 73, 'p': 2, 'weights': 'distance'} probability 0.000
0.71990 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 2, 'n_neighbors': 73, 'p': 2, 'weights': 'distance'} probability 0.000
0.71990 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 3, 'n_neighbors': 73, 'p': 2, 'weights': 'distance'} probability 0.000
0.71990 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 4, 'n_neighbors': 73, 'p': 2, 'weights': 'distance'} probability 0.000
0.71990 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 5, 'n_neighbors': 73, 'p': 2, 'weights': 'distance'} probability 0.000
0.71990 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 6, 'n_neighbors': 73, 'p': 2, 'weights': 'distance'} probability 0.000
0.71990 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 7, 'n_neighbors': 73, 'p': 2, 'weights': 'distance'} probability 0.000
0.71990 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 8, 'n_neighbors': 73, 'p': 2, 'weights': 'distance'} probability 0.000
0.71990 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 9, 'n_neighbors': 73, 'p': 2, 'weights': 'distance'} probability 0.000
0.71990 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 73, 'p': 2, 'weights': 'distance'} probability 0.000
0.71990 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 11, 'n_neighbors': 73, 'p': 2, 'weights': 'distance'} probability 0.000
0.71990 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 12, 'n_neighbors': 73, 'p': 2, 'weights': 'distance'} probability 0.000
0.71990 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 13, 'n_neighbors': 73, 'p': 2, 'weights': 'distance'} probability 0.000
0.71990 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 14, 'n_neighbors': 73, 'p': 2, 'weights': 'distance'} probability 0.000
0.71990 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 15, 'n_neighbors': 73, 'p': 2, 'weights': 'distance'} probability 0.000
0.71990 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 16, 'n_neighbors': 73, 'p': 2, 'weights': 'distance'} probability 0.000
0.71990 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 17, 'n_neighbors': 73, 'p': 2, 'weights': 'distance'} probability 0.000
0.71990 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 18, 'n_neighbors': 73, 'p': 2, 'weights': 'distance'} probability 0.000
0.71990 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 19, 'n_neighbors': 73, 'p': 2, 'weights': 'distance'} probability 0.000
0.71990 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 73, 'p': 2, 'weights': 'distance'} probability 0.000
0.71990 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 21, 'n_neighbors': 73, 'p': 2, 'weights': 'distance'} probability 0.000
0.71990 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 22, 'n_neighbors': 73, 'p': 2, 'weights': 'distance'} probability 0.000
0.71990 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 23, 'n_neighbors': 73, 'p': 2, 'weights': 'distance'} probability 0.000
0.71990 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 24, 'n_neighbors': 73, 'p': 2, 'weights': 'distance'} probability 0.000
0.71990 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 25, 'n_neighbors': 73, 'p': 2, 'weights': 'distance'} probability 0.000
0.71990 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 26, 'n_neighbors': 73, 'p': 2, 'weights': 'distance'} probability 0.000
0.71990 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 27, 'n_neighbors': 73, 'p': 2, 'weights': 'distance'} probability 0.000
0.71990 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 28, 'n_neighbors': 73, 'p': 2, 'weights': 'distance'} probability 0.000
0.71990 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 29, 'n_neighbors': 73, 'p': 2, 'weights': 'distance'} probability 0.000
0.71990 (+/-0.005) for {'algorithm': 'auto', 'leaf_size': 30, 'n_neighbors': 73, 'p': 2, 'weights': 'distance'} probability 0.000
0.71932 (+/-0.012) for {'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 57, 'p': 1, 'weights': 'uniform'} probability 0.000
0.71932 (+/-0.012) for {'algorithm': 'auto', 'leaf_size': 2, 'n_neighbors': 57, 'p': 1, 'weights': 'uniform'} probability 0.000
0.71932 (+/-0.012) for {'algorithm': 'auto', 'leaf_size': 3, 'n_neighbors': 57, 'p': 1, 'weights': 'uniform'} probability 0.000
0.71932 (+/-0.012) for {'algorithm': 'auto', 'leaf_size': 4, 'n_neighbors': 57, 'p': 1, 'weights': 'uniform'} probability 0.000
0.71932 (+/-0.012) for {'algorithm': 'auto', 'leaf_size': 5, 'n_neighbors': 57, 'p': 1, 'weights': 'uniform'} probability 0.000
0.71932 (+/-0.012) for {'algorithm': 'auto', 'leaf_size': 6, 'n_neighbors': 57, 'p': 1, 'weights': 'uniform'} probability 0.000
0.71932 (+/-0.012) for {'algorithm': 'auto', 'leaf_size': 7, 'n_neighbors': 57, 'p': 1, 'weights': 'uniform'} probability 0.000
