Best parameters set found on development set:
-0.21620 (+/-0.006) for {'algorithm': 'auto', 'leaf_size': 24, 'n_neighbors': 129, 'p': 2, 'weights': 'uniform'}
-0.21833 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 24, 'n_neighbors': 95, 'p': 2, 'weights': 'distance'}
-0.21833 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 25, 'n_neighbors': 95, 'p': 2, 'weights': 'distance'}
-0.21833 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 26, 'n_neighbors': 95, 'p': 2, 'weights': 'distance'}
-0.21833 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 27, 'n_neighbors': 95, 'p': 2, 'weights': 'distance'}
-0.21833 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 28, 'n_neighbors': 95, 'p': 2, 'weights': 'distance'}
-0.21833 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 29, 'n_neighbors': 95, 'p': 2, 'weights': 'distance'}
-0.21833 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 30, 'n_neighbors': 95, 'p': 2, 'weights': 'distance'}
-0.21833 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 12, 'n_neighbors': 95, 'p': 2, 'weights': 'distance'}
-0.21833 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 13, 'n_neighbors': 95, 'p': 2, 'weights': 'distance'}
-0.21833 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 14, 'n_neighbors': 95, 'p': 2, 'weights': 'distance'}
-0.21833 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 15, 'n_neighbors': 95, 'p': 2, 'weights': 'distance'}
-0.21833 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 16, 'n_neighbors': 95, 'p': 2, 'weights': 'distance'}
-0.21833 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 17, 'n_neighbors': 95, 'p': 2, 'weights': 'distance'}
-0.21833 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 18, 'n_neighbors': 95, 'p': 2, 'weights': 'distance'}
-0.21833 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 19, 'n_neighbors': 95, 'p': 2, 'weights': 'distance'}
-0.21833 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 95, 'p': 2, 'weights': 'distance'}
-0.21833 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 21, 'n_neighbors': 95, 'p': 2, 'weights': 'distance'}
-0.21833 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 22, 'n_neighbors': 95, 'p': 2, 'weights': 'distance'}
-0.21833 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 23, 'n_neighbors': 95, 'p': 2, 'weights': 'distance'}
-0.21834 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 3, 'n_neighbors': 97, 'p': 2, 'weights': 'distance'}
-0.21834 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 4, 'n_neighbors': 97, 'p': 2, 'weights': 'distance'}
-0.21834 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 5, 'n_neighbors': 97, 'p': 2, 'weights': 'distance'}
-0.21834 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 6, 'n_neighbors': 97, 'p': 2, 'weights': 'distance'}
-0.21834 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 7, 'n_neighbors': 97, 'p': 2, 'weights': 'distance'}
-0.21834 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 8, 'n_neighbors': 97, 'p': 2, 'weights': 'distance'}
-0.21834 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 9, 'n_neighbors': 97, 'p': 2, 'weights': 'distance'}
-0.21834 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 97, 'p': 2, 'weights': 'distance'}
-0.21834 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 11, 'n_neighbors': 97, 'p': 2, 'weights': 'distance'}
-0.21834 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 97, 'p': 2, 'weights': 'distance'}
-0.21834 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 2, 'n_neighbors': 97, 'p': 2, 'weights': 'distance'}
-0.21834 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 12, 'n_neighbors': 97, 'p': 2, 'weights': 'distance'}
-0.21834 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 13, 'n_neighbors': 97, 'p': 2, 'weights': 'distance'}
-0.21834 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 14, 'n_neighbors': 97, 'p': 2, 'weights': 'distance'}
-0.21834 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 15, 'n_neighbors': 97, 'p': 2, 'weights': 'distance'}
-0.21834 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 16, 'n_neighbors': 97, 'p': 2, 'weights': 'distance'}
-0.21834 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 17, 'n_neighbors': 97, 'p': 2, 'weights': 'distance'}
-0.21834 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 18, 'n_neighbors': 97, 'p': 2, 'weights': 'distance'}
-0.21834 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 19, 'n_neighbors': 97, 'p': 2, 'weights': 'distance'}
-0.21834 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 97, 'p': 2, 'weights': 'distance'}
-0.21834 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 21, 'n_neighbors': 97, 'p': 2, 'weights': 'distance'}
-0.21834 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 22, 'n_neighbors': 97, 'p': 2, 'weights': 'distance'}
-0.21834 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 23, 'n_neighbors': 97, 'p': 2, 'weights': 'distance'}
-0.21834 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 24, 'n_neighbors': 97, 'p': 2, 'weights': 'distance'}
-0.21834 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 25, 'n_neighbors': 97, 'p': 2, 'weights': 'distance'}
-0.21834 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 26, 'n_neighbors': 97, 'p': 2, 'weights': 'distance'}
-0.21834 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 27, 'n_neighbors': 97, 'p': 2, 'weights': 'distance'}
-0.21834 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 28, 'n_neighbors': 97, 'p': 2, 'weights': 'distance'}
-0.21834 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 29, 'n_neighbors': 97, 'p': 2, 'weights': 'distance'}
-0.21834 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 30, 'n_neighbors': 97, 'p': 2, 'weights': 'distance'}
-0.21835 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 2, 'n_neighbors': 93, 'p': 2, 'weights': 'distance'}
-0.21835 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 6, 'n_neighbors': 93, 'p': 2, 'weights': 'distance'}
-0.21835 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 7, 'n_neighbors': 93, 'p': 2, 'weights': 'distance'}
-0.21835 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 8, 'n_neighbors': 93, 'p': 2, 'weights': 'distance'}
-0.21835 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 9, 'n_neighbors': 93, 'p': 2, 'weights': 'distance'}
-0.21835 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 93, 'p': 2, 'weights': 'distance'}
-0.21835 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 11, 'n_neighbors': 93, 'p': 2, 'weights': 'distance'}
-0.21835 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 93, 'p': 2, 'weights': 'distance'}
-0.21835 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 3, 'n_neighbors': 93, 'p': 2, 'weights': 'distance'}
-0.21835 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 4, 'n_neighbors': 93, 'p': 2, 'weights': 'distance'}
-0.21835 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 5, 'n_neighbors': 93, 'p': 2, 'weights': 'distance'}
-0.21835 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 12, 'n_neighbors': 93, 'p': 2, 'weights': 'distance'}
-0.21835 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 13, 'n_neighbors': 93, 'p': 2, 'weights': 'distance'}
-0.21835 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 14, 'n_neighbors': 93, 'p': 2, 'weights': 'distance'}
-0.21835 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 15, 'n_neighbors': 93, 'p': 2, 'weights': 'distance'}
-0.21835 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 16, 'n_neighbors': 93, 'p': 2, 'weights': 'distance'}
-0.21835 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 17, 'n_neighbors': 93, 'p': 2, 'weights': 'distance'}
-0.21835 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 18, 'n_neighbors': 93, 'p': 2, 'weights': 'distance'}
-0.21835 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 19, 'n_neighbors': 93, 'p': 2, 'weights': 'distance'}
-0.21835 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 93, 'p': 2, 'weights': 'distance'}
-0.21835 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 21, 'n_neighbors': 93, 'p': 2, 'weights': 'distance'}
-0.21835 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 22, 'n_neighbors': 93, 'p': 2, 'weights': 'distance'}
-0.21835 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 23, 'n_neighbors': 93, 'p': 2, 'weights': 'distance'}
-0.21835 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 24, 'n_neighbors': 93, 'p': 2, 'weights': 'distance'}
-0.21835 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 25, 'n_neighbors': 93, 'p': 2, 'weights': 'distance'}
-0.21835 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 26, 'n_neighbors': 93, 'p': 2, 'weights': 'distance'}
-0.21835 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 27, 'n_neighbors': 93, 'p': 2, 'weights': 'distance'}
-0.21835 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 28, 'n_neighbors': 93, 'p': 2, 'weights': 'distance'}
-0.21835 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 29, 'n_neighbors': 93, 'p': 2, 'weights': 'distance'}
-0.21835 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 30, 'n_neighbors': 93, 'p': 2, 'weights': 'distance'}
-0.21838 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 43, 'p': 1, 'weights': 'uniform'}
-0.21839 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 12, 'n_neighbors': 43, 'p': 1, 'weights': 'uniform'}
-0.21839 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 13, 'n_neighbors': 43, 'p': 1, 'weights': 'uniform'}
-0.21839 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 14, 'n_neighbors': 43, 'p': 1, 'weights': 'uniform'}
-0.21839 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 15, 'n_neighbors': 43, 'p': 1, 'weights': 'uniform'}
-0.21839 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 16, 'n_neighbors': 43, 'p': 1, 'weights': 'uniform'}
-0.21839 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 17, 'n_neighbors': 43, 'p': 1, 'weights': 'uniform'}
-0.21839 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 18, 'n_neighbors': 43, 'p': 1, 'weights': 'uniform'}
-0.21839 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 19, 'n_neighbors': 43, 'p': 1, 'weights': 'uniform'}
-0.21839 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 43, 'p': 1, 'weights': 'uniform'}
-0.21839 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 21, 'n_neighbors': 43, 'p': 1, 'weights': 'uniform'}
-0.21839 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 22, 'n_neighbors': 43, 'p': 1, 'weights': 'uniform'}
-0.21839 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 23, 'n_neighbors': 43, 'p': 1, 'weights': 'uniform'}
-0.21839 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 6, 'n_neighbors': 43, 'p': 1, 'weights': 'uniform'}
-0.21839 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 7, 'n_neighbors': 43, 'p': 1, 'weights': 'uniform'}
-0.21839 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 8, 'n_neighbors': 43, 'p': 1, 'weights': 'uniform'}
-0.21839 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 9, 'n_neighbors': 43, 'p': 1, 'weights': 'uniform'}
-0.21839 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 43, 'p': 1, 'weights': 'uniform'}
-0.21839 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 11, 'n_neighbors': 43, 'p': 1, 'weights': 'uniform'}
-0.21839 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 24, 'n_neighbors': 43, 'p': 1, 'weights': 'uniform'}
-0.21839 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 25, 'n_neighbors': 43, 'p': 1, 'weights': 'uniform'}
-0.21839 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 26, 'n_neighbors': 43, 'p': 1, 'weights': 'uniform'}
-0.21839 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 27, 'n_neighbors': 43, 'p': 1, 'weights': 'uniform'}
-0.21839 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 28, 'n_neighbors': 43, 'p': 1, 'weights': 'uniform'}
-0.21839 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 29, 'n_neighbors': 43, 'p': 1, 'weights': 'uniform'}
-0.21839 (+/-0.009) for {'algorithm': 'auto', 'leaf_size': 30, 'n_neighbors': 43, 'p': 1, 'weights': 'uniform'}
-0.21839 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 3, 'n_neighbors': 43, 'p': 1, 'weights': 'uniform'}
-0.21839 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 4, 'n_neighbors': 43, 'p': 1, 'weights': 'uniform'}
-0.21839 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 5, 'n_neighbors': 43, 'p': 1, 'weights': 'uniform'}
-0.21839 (+/-0.008) for {'algorithm': 'auto', 'leaf_size': 2, 'n_neighbors': 43, 'p': 1, 'weights': 'uniform'}
-0.21844 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 91, 'p': 2, 'weights': 'distance'}
-0.21844 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 3, 'n_neighbors': 91, 'p': 2, 'weights': 'distance'}
-0.21844 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 4, 'n_neighbors': 91, 'p': 2, 'weights': 'distance'}
-0.21844 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 5, 'n_neighbors': 91, 'p': 2, 'weights': 'distance'}
-0.21844 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 12, 'n_neighbors': 91, 'p': 2, 'weights': 'distance'}
-0.21844 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 13, 'n_neighbors': 91, 'p': 2, 'weights': 'distance'}
-0.21844 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 14, 'n_neighbors': 91, 'p': 2, 'weights': 'distance'}
-0.21844 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 15, 'n_neighbors': 91, 'p': 2, 'weights': 'distance'}
-0.21844 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 16, 'n_neighbors': 91, 'p': 2, 'weights': 'distance'}
-0.21844 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 17, 'n_neighbors': 91, 'p': 2, 'weights': 'distance'}
-0.21844 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 18, 'n_neighbors': 91, 'p': 2, 'weights': 'distance'}
-0.21844 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 19, 'n_neighbors': 91, 'p': 2, 'weights': 'distance'}
-0.21844 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 91, 'p': 2, 'weights': 'distance'}
-0.21844 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 21, 'n_neighbors': 91, 'p': 2, 'weights': 'distance'}
-0.21844 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 22, 'n_neighbors': 91, 'p': 2, 'weights': 'distance'}
-0.21844 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 23, 'n_neighbors': 91, 'p': 2, 'weights': 'distance'}
-0.21844 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 2, 'n_neighbors': 91, 'p': 2, 'weights': 'distance'}
-0.21844 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 24, 'n_neighbors': 91, 'p': 2, 'weights': 'distance'}
-0.21844 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 25, 'n_neighbors': 91, 'p': 2, 'weights': 'distance'}
-0.21844 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 26, 'n_neighbors': 91, 'p': 2, 'weights': 'distance'}
-0.21844 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 27, 'n_neighbors': 91, 'p': 2, 'weights': 'distance'}
-0.21844 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 28, 'n_neighbors': 91, 'p': 2, 'weights': 'distance'}
-0.21844 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 29, 'n_neighbors': 91, 'p': 2, 'weights': 'distance'}
-0.21844 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 30, 'n_neighbors': 91, 'p': 2, 'weights': 'distance'}
-0.21845 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 6, 'n_neighbors': 91, 'p': 2, 'weights': 'distance'}
-0.21845 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 7, 'n_neighbors': 91, 'p': 2, 'weights': 'distance'}
-0.21845 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 8, 'n_neighbors': 91, 'p': 2, 'weights': 'distance'}
-0.21845 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 9, 'n_neighbors': 91, 'p': 2, 'weights': 'distance'}
-0.21845 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 91, 'p': 2, 'weights': 'distance'}
-0.21845 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 11, 'n_neighbors': 91, 'p': 2, 'weights': 'distance'}
-0.21846 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 12, 'n_neighbors': 87, 'p': 2, 'weights': 'distance'}
-0.21846 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 13, 'n_neighbors': 87, 'p': 2, 'weights': 'distance'}
-0.21846 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 14, 'n_neighbors': 87, 'p': 2, 'weights': 'distance'}
-0.21846 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 15, 'n_neighbors': 87, 'p': 2, 'weights': 'distance'}
-0.21846 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 16, 'n_neighbors': 87, 'p': 2, 'weights': 'distance'}
-0.21846 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 17, 'n_neighbors': 87, 'p': 2, 'weights': 'distance'}
-0.21846 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 18, 'n_neighbors': 87, 'p': 2, 'weights': 'distance'}
-0.21846 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 19, 'n_neighbors': 87, 'p': 2, 'weights': 'distance'}
-0.21846 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 87, 'p': 2, 'weights': 'distance'}
-0.21846 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 21, 'n_neighbors': 87, 'p': 2, 'weights': 'distance'}
-0.21846 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 22, 'n_neighbors': 87, 'p': 2, 'weights': 'distance'}
-0.21846 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 23, 'n_neighbors': 87, 'p': 2, 'weights': 'distance'}
-0.21846 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 3, 'n_neighbors': 87, 'p': 2, 'weights': 'distance'}
-0.21846 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 4, 'n_neighbors': 87, 'p': 2, 'weights': 'distance'}
-0.21846 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 5, 'n_neighbors': 87, 'p': 2, 'weights': 'distance'}
-0.21846 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 6, 'n_neighbors': 87, 'p': 2, 'weights': 'distance'}
-0.21846 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 7, 'n_neighbors': 87, 'p': 2, 'weights': 'distance'}
-0.21846 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 8, 'n_neighbors': 87, 'p': 2, 'weights': 'distance'}
-0.21846 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 9, 'n_neighbors': 87, 'p': 2, 'weights': 'distance'}
-0.21846 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 87, 'p': 2, 'weights': 'distance'}
-0.21846 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 11, 'n_neighbors': 87, 'p': 2, 'weights': 'distance'}
-0.21846 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 2, 'n_neighbors': 87, 'p': 2, 'weights': 'distance'}
-0.21846 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 24, 'n_neighbors': 87, 'p': 2, 'weights': 'distance'}
-0.21846 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 25, 'n_neighbors': 87, 'p': 2, 'weights': 'distance'}
-0.21846 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 26, 'n_neighbors': 87, 'p': 2, 'weights': 'distance'}
-0.21846 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 27, 'n_neighbors': 87, 'p': 2, 'weights': 'distance'}
-0.21846 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 28, 'n_neighbors': 87, 'p': 2, 'weights': 'distance'}
-0.21846 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 29, 'n_neighbors': 87, 'p': 2, 'weights': 'distance'}
-0.21846 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 30, 'n_neighbors': 87, 'p': 2, 'weights': 'distance'}
-0.21847 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 87, 'p': 2, 'weights': 'distance'}
-0.21850 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 3, 'n_neighbors': 89, 'p': 2, 'weights': 'distance'}
-0.21850 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 4, 'n_neighbors': 89, 'p': 2, 'weights': 'distance'}
-0.21850 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 5, 'n_neighbors': 89, 'p': 2, 'weights': 'distance'}
-0.21850 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 24, 'n_neighbors': 89, 'p': 2, 'weights': 'distance'}
-0.21850 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 25, 'n_neighbors': 89, 'p': 2, 'weights': 'distance'}
-0.21850 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 26, 'n_neighbors': 89, 'p': 2, 'weights': 'distance'}
-0.21850 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 27, 'n_neighbors': 89, 'p': 2, 'weights': 'distance'}
-0.21850 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 28, 'n_neighbors': 89, 'p': 2, 'weights': 'distance'}
-0.21850 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 29, 'n_neighbors': 89, 'p': 2, 'weights': 'distance'}
-0.21850 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 30, 'n_neighbors': 89, 'p': 2, 'weights': 'distance'}
-0.21850 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 6, 'n_neighbors': 89, 'p': 2, 'weights': 'distance'}
-0.21850 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 7, 'n_neighbors': 89, 'p': 2, 'weights': 'distance'}
-0.21850 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 8, 'n_neighbors': 89, 'p': 2, 'weights': 'distance'}
-0.21850 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 9, 'n_neighbors': 89, 'p': 2, 'weights': 'distance'}
-0.21850 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 89, 'p': 2, 'weights': 'distance'}
-0.21850 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 11, 'n_neighbors': 89, 'p': 2, 'weights': 'distance'}
-0.21850 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 2, 'n_neighbors': 89, 'p': 2, 'weights': 'distance'}
-0.21850 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 12, 'n_neighbors': 89, 'p': 2, 'weights': 'distance'}
-0.21850 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 13, 'n_neighbors': 89, 'p': 2, 'weights': 'distance'}
-0.21850 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 14, 'n_neighbors': 89, 'p': 2, 'weights': 'distance'}
-0.21850 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 15, 'n_neighbors': 89, 'p': 2, 'weights': 'distance'}
-0.21850 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 16, 'n_neighbors': 89, 'p': 2, 'weights': 'distance'}
-0.21850 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 17, 'n_neighbors': 89, 'p': 2, 'weights': 'distance'}
-0.21850 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 18, 'n_neighbors': 89, 'p': 2, 'weights': 'distance'}
-0.21850 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 19, 'n_neighbors': 89, 'p': 2, 'weights': 'distance'}
-0.21850 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 89, 'p': 2, 'weights': 'distance'}
-0.21850 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 21, 'n_neighbors': 89, 'p': 2, 'weights': 'distance'}
-0.21850 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 22, 'n_neighbors': 89, 'p': 2, 'weights': 'distance'}
-0.21850 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 23, 'n_neighbors': 89, 'p': 2, 'weights': 'distance'}
-0.21850 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 89, 'p': 2, 'weights': 'distance'}
-0.21854 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 3, 'n_neighbors': 85, 'p': 2, 'weights': 'distance'}
-0.21854 (+/-0.007) for {'algorithm': 'auto', 'leaf_size': 4, 'n_neighbors': 85, 'p': 2, 'weights': 'distance'}
